1	3 35 53 55 
2	9 
3	16 
4	36 
5	13 17 25 47 
6	1 
7	22 31 37 43 
8	9 16 20 37 
9	45 
10	28 
11	28 31 33 48 
12	33 
13	9 16 18 34 
14	11 
15	11 18 37 49 
16	3 4 39 40 
17	48 
18	29 
19	48 
20	37 
21	13 
22	38 
23	21 
24	11 
25	10 
26	10 15 40 52 
27	2 3 13 53 
28	5 6 14 21 
29	28 
30	3 35 40 53 
31	1 15 18 28 
32	14 
33	14 
34	54 
35	7 31 33 49 
36	46 
37	13 
38	3 28 46 52 
39	11 
40	9 
41	53 
42	3 
43	20 
44	26 
45	6 21 31 34 
46	32 39 45 47 
47	41 
48	38 
49	45 
50	54 
51	12 14 24 36 
52	38 
53	21 26 37 52 
54	29 
55	1 
56	29 
57	17 
58	30 
59	19 23 29 37 
60	7 12 19 37 
61	9 12 29 45 
62	5 
63	4 
64	53 
65	4 9 24 54 
66	3 9 35 37 
67	37 
68	37 
69	40 
70	12 
71	42 
72	1 17 29 44 
73	52 
74	12 
75	14 
76	15 28 34 46 
77	2 7 39 51 
78	23 
79	11 
80	27 
81	50 
82	24 
83	12 
84	36 
85	11 17 41 49 
86	50 
87	52 
88	6 
89	7 12 13 47 
90	27 
91	7 15 24 50 
92	47 
93	49 
94	8 19 20 23 
95	55 
96	20 
97	51 
98	17 29 32 37 
99	49 
100	7 15 45 55 
101	22 
102	33 
103	47 
104	52 
105	15 25 29 39 
106	31 
107	16 44 47 51 
108	44 
109	6 23 35 44 
110	39 
111	36 
112	26 
113	51 
114	52 
115	33 
116	7 
117	48 
118	48 
119	41 
120	6 14 50 53 
121	33 
122	41 
123	15 35 37 39 
124	7 9 29 44 
125	19 
126	55 
127	43 
128	11 
129	5 17 19 33 
130	18 25 45 55 
131	16 29 34 54 
132	52 
133	1 16 18 37 
134	27 
135	41 
136	12 33 44 52 
137	48 
138	40 
139	35 
140	1 23 32 44 
141	13 18 21 43 
142	22 
143	21 
144	19 32 49 52 
145	43 
146	12 30 31 32 
147	32 
148	6 43 47 49 
149	21 
150	8 18 21 42 
151	6 7 14 20 
152	36 
153	23 
154	1 19 44 50 
155	11 13 28 37 
156	4 7 10 12 
157	15 23 32 38 
158	49 
159	34 
160	28 
161	41 
162	7 18 28 34 
163	28 
164	32 
165	2 7 10 31 
166	8 
167	8 
168	50 
169	54 
170	43 45 49 55 
171	48 
172	51 
173	4 
174	40 
175	18 19 21 26 
176	22 
177	38 
178	43 
179	6 14 17 33 
180	14 
181	17 
182	19 
183	43 
184	15 25 43 45 
185	12 
186	47 
187	16 40 43 50 
188	55 
189	25 
190	8 35 39 48 
191	53 
192	34 
193	13 
194	20 
195	15 28 37 51 
196	49 
197	39 
198	39 
199	43 
200	48 
201	16 
202	45 
203	26 35 44 54 
204	3 13 44 55 
205	52 
206	46 
207	5 
208	13 43 45 55 
209	16 27 33 40 
210	49 
211	42 
