1	8092
1	9668
1	11533
1	17036
1	17427
1	17653
1	18070
2	9477
2	13810
2	17630
2	18439
2	18836
2	19001
2	19593
3	2785
3	13324
3	15871
3	16449
3	17530
3	17691
3	18294
4	1840
4	9541
4	9982
4	14837
4	17512
4	18036
4	19087
5	4267
5	6735
5	9180
5	11172
5	14380
5	17940
5	19657
6	2211
6	16174
6	16344
6	16645
6	17686
6	19147
6	19965
7	4055
7	14609
7	15471
7	17242
7	18488
7	19040
7	19569
8	5535
8	7887
8	11295
8	12025
8	14041
8	15101
8	18828
9	5136
9	8507
9	11161
9	12883
9	13817
9	18601
9	19774
10	3739
10	11529
10	15926
10	17254
10	18878
10	18888
10	19359
11	1969
11	7012
11	9342
11	18560
11	18954
11	19153
11	19173
12	6814
12	6823
12	15202
12	15623
12	15805
12	17300
12	17348
13	942
13	10880
13	13465
13	14698
13	17375
13	18312
13	19540
14	8949
14	11074
14	16289
14	18925
14	19439
14	19579
14	19852
15	5034
15	7499
15	9026
15	14247
15	16397
15	16456
15	16741
16	2297
16	12770
16	18019
16	19542
16	19741
16	19786
16	19908
17	2267
17	11061
17	16769
17	17462
17	18404
17	19332
17	19700
18	10164
18	13214
18	13650
18	14668
18	14941
18	16961
18	19346
19	3699
19	14387
19	17235
19	18151
19	18947
19	19156
19	19462
20	1793
20	12148
20	13218
20	15316
20	17419
20	19078
20	19586
21	2070
21	5553
21	10359
21	11603
21	16147
21	17484
21	18338
22	7056
22	9170
22	10079
22	11603
22	17989
22	18496
22	18948
23	13927
23	15024
23	15789
23	17717
23	18226
23	18397
23	18731
24	6743
24	13016
24	15145
24	16136
24	17385
24	19517
24	19956
25	10310
25	13523
25	15109
25	16453
25	19371
25	19701
25	19941
26	7170
26	8265
26	13561
26	13751
26	14246
26	18285
26	19657
27	1772
27	7963
27	12683
27	14070
27	16652
27	17107
27	19342
28	2378
28	8636
28	9831
28	15865
28	16810
28	16885
28	19420
29	8916
29	12627
29	14779
29	18392
29	18743
29	19939
29	19970
30	4027
30	13860
30	17442
30	17853
30	18120
30	18379
30	19195
31	13211
31	13381
31	13825
31	18601
31	18837
31	19407
31	19774
32	2745
32	9216
32	10288
32	12227
32	13922
32	14895
32	19884
33	13556
33	14447
33	15881
33	18410
33	19763
33	19800
33	19848
34	9695
34	15309
34	16165
34	17205
34	17283
34	18339
34	19413
35	3789
35	13426
35	13666
35	14040
35	16783
35	18559
35	19699
36	8848
36	15489
36	15600
36	17763
36	18360
36	19050
36	19633
37	11242
37	14315
37	17197
37	17485
37	18392
37	18925
37	19984
38	8588
38	16797
38	16812
38	16835
38	18632
38	18933
38	19443
39	14388
39	15064
39	15996
39	16871
39	17764
39	19075
39	19737
40	1304
40	10182
40	10616
40	17159
40	18331
40	18370
40	19381
41	133
41	7596
41	8611
41	15305
41	16539
41	16910
41	19379
42	9256
42	10144
42	14704
42	15699
42	17702
42	17982
42	19554
43	14990
43	15143
43	16886
43	17557
43	19539
43	19615
43	19844
44	12593
44	13316
44	14569
44	15462
44	18118
44	18962
44	19378
45	9998
45	11605
45	15490
45	17060
45	18086
45	18131
45	19928
46	1145
46	11640
46	13953
46	17593
46	19015
46	19290
46	19690
47	11187
47	15240
47	16820
47	16908
47	18447
47	19587
47	19627
48	7934
48	13914
48	18303
48	18991
48	19292
48	19685
48	19940
49	8236
49	12168
49	12403
49	14032
49	14253
49	15837
49	18560
50	10751
50	14046
50	14073
50	17869
50	19683
50	19881
50	19959
51	4268
51	12007
51	12713
51	15623
51	16656
51	17605
51	18803
52	669
52	3205
52	14388
52	16937
52	17149
52	19574
52	19998
53	5896
53	14915
53	15113
53	15583
53	16641
53	19157
53	19529
54	4589
54	5201
54	10717
54	14892
54	16148
54	17637
54	19227
55	7168
55	11299
55	13145
55	17082
55	18237
55	19080
55	19480
56	16383
56	17818
56	18203
56	18319
56	19441
56	19717
56	19747
57	3668
57	14473
57	16277
57	16964
57	18732
57	19171
57	19677
58	14686
58	17949
58	18617
58	19058
58	19098
58	19482
58	19903
59	9431
59	9527
59	9627
59	14323
59	15589
59	17545
59	18876
60	3540
60	5942
60	9466
