1	307 
2	85 
3	59 
4	126 
5	253 
6	242 
7	119 
8	128 
9	125 
10	8 
11	57 
12	311 
13	76 
14	183 
15	212 
16	264 
17	57 
18	182 
19	114 337 
20	172 
21	277 
22	256 
23	182 
24	155 
25	231 
26	258 
27	286 
28	41 50 
29	107 159 
30	76 
31	280 307 
32	148 
33	21 
34	264 
35	282 
36	85 
37	224 
38	159 
39	202 
40	80 
41	201 
42	227 
43	190 
44	296 
45	223 
46	105 
47	336 
48	182 
49	78 
50	75 
51	273 
52	293 
53	69 
54	58 
55	1 
56	96 
57	316 
58	167 
59	286 
60	72 
61	328 
62	307 
63	317 
64	133 
65	84 
66	318 
67	264 
68	194 
69	157 
70	154 155 
71	89 
72	62 158 
73	23 
74	83 
75	222 
76	309 
77	133 
78	18 
79	185 
80	196 
81	95 
82	284 337 
83	264 
84	51 84 
85	313 
86	139 
87	218 
88	275 
89	220 
90	167 
91	165 
92	212 
93	20 
94	215 
95	123 
96	5 
97	220 
98	295 
99	336 
100	41 
101	145 
102	107 
103	140 
104	191 322 
105	134 
106	64 
107	147 
108	142 
109	245 303 
110	241 
111	289 
112	8 228 
113	211 
114	115 273 
115	101 281 
116	63 
117	34 48 
118	243 
119	109 
120	42 
121	45 120 
122	126 
123	189 298 
124	120 
125	258 
126	257 
127	115 
128	204 
129	216 
130	78 144 
131	198 
132	178 
133	24 
134	323 
135	64 249 
136	329 
137	331 
138	227 
139	317 
140	178 
141	145 
142	217 
143	12 49 
144	174 
145	308 
146	10 
147	2 
148	305 
149	107 
150	240 
151	337 
152	47 139 
153	74 192 
154	138 
155	223 
156	70 
157	29 
158	160 
159	297 
160	207 
161	188 
162	216 
163	166 
164	2 
165	269 
166	300 
167	83 
168	75 
169	235 
170	266 
171	56 
172	168 
173	32 
174	193 
175	254 
176	285 
177	110 
178	276 
179	143 
180	278 
181	23 
182	231 
183	269 
184	255 
185	19 
186	45 88 
187	162 
188	202 
189	20 282 
190	273 
191	16 197 
192	256 
193	187 
194	71 
195	183 
196	19 
197	107 
198	8 
199	184 
200	43 
201	277 
202	45 
203	37 
204	233 
205	25 154 
206	180 
207	337 
208	131 
209	18 
210	192 
211	69 
212	21 
213	124 
214	316 
215	312 
216	189 
217	111 
218	107 
219	8 
220	303 
221	221 
222	291 
223	116 
224	209 
225	317 
226	84 169 
227	167 
228	257 
229	191 
230	258 
231	228 
232	281 
233	137 
234	48 169 
235	42 
236	55 120 
237	158 180 
238	252 
239	126 
240	123 
241	50 
242	278 
243	46 103 
244	256 
245	50 
246	310 
247	42 
248	237 
249	11 
250	143 
251	29 
252	2 
253	88 
254	192 
255	139 
256	170 
257	229 
258	56 
259	125 188 
260	36 135 
261	279 
262	289 
263	268 
264	258 
265	132 
266	133 
267	129 
268	41 
269	79 
270	247 
271	165 
272	181 
273	318 
274	254 
275	186 
276	89 
277	274 
278	135 
279	43 
280	76 
281	158 
282	270 
283	151 
284	93 297 
285	306 
286	72 
287	72 240 
288	310 
289	16 96 
290	147 
291	246 
292	214 290 
293	279 
294	51 76 
295	169 
296	16 
297	44 213 
298	187 
299	252 
300	201 
301	60 158 
302	143 
303	219 
304	235 
305	15 
306	12 
307	206 
308	11 
309	130 
310	10 231 
311	252 
312	5 
313	50 105 
314	123 
315	130 
316	199 
317	22 
318	145 
319	287 
320	146 
321	188 
322	300 
323	23 
324	182 
325	224 
326	46 110 
327	205 219 
328	213 
329	317 
330	179 
331	291 
332	146 
333	219 
334	15 188 
335	67 
336	38 254 
337	88 
338	284 
339	184 
340	283 
341	190 
342	321 
343	95 
344	255 
345	286 
346	59 
347	58 
348	151 174 
349	282 
350	165 
351	124 260 
352	96 
353	260 
354	202 
355	51 
356	11 
357	53 
358	288 
359	32 
360	335 
361	257 
362	15 123 
363	179 
364	217 293 
365	225 
366	162 
367	143 
368	46 
369	148 
370	62 
371	16 
372	112 
373	51 
374	38 
375	138 
376	60 
377	50 
378	48 
379	162 
380	62 
381	110 
382	135 
383	249 
384	168 
385	47 
386	333 
387	295 
388	225 
389	228 
390	274 
391	314 
392	88 
393	317 
394	209 227 
395	314 
396	28 
397	169 
398	214 
399	39 
400	171 
401	68 
402	290 
403	156 
404	323 
405	125 158 
406	179 
407	14 42 
408	305 
409	318 
410	261 
411	288 
412	52 
413	304 
414	138 
415	53 
416	310 
417	161 
418	297 
419	281 
420	93 
421	153 
422	222 
423	270 
