1	49 
2	36 
3	54 
4	28 
5	1 
6	28 31 33 48 
7	22 
8	45 
9	46 
10	1 
11	48 
12	15 19 37 50 
13	52 
14	7 12 14 15 
15	43 
16	40 
17	8 14 34 43 
18	36 
19	32 
20	52 
21	3 28 46 52 
22	44 
23	30 
24	29 
25	26 
26	27 
27	25 
28	16 44 47 51 
29	16 
30	25 
31	1 2 26 38 
32	25 
33	38 
34	22 
35	23 
36	1 17 29 44 
37	51 
38	4 
39	49 
40	38 
41	33 
42	6 14 27 49 
43	21 29 37 43 
44	2 7 10 31 
45	6 7 30 34 
46	19 32 49 52 
47	6 14 19 42 
48	12 28 40 48 
49	48 
50	19 
51	48 
52	49 
53	15 23 32 38 
54	51 
55	2 
56	8 35 39 48 
57	12 
58	5 
59	21 
60	13 
61	12 
62	34 
63	35 
64	1 5 21 26 
65	52 
66	38 
67	4 
68	16 
69	41 
70	20 
71	22 
72	11 15 27 47 
73	30 38 41 45 
74	15 35 37 39 
75	39 
76	4 
77	38 
78	51 
79	12 
80	25 34 43 49 
81	51 
82	18 
83	48 
84	2 
85	52 
86	7 12 13 47 
87	2 3 13 53 
88	18 
89	15 
90	6 26 51 55 
91	9 16 18 34 
92	28 
93	4 19 26 52 
94	28 
95	34 
96	15 43 48 50 
97	21 26 37 52 
98	15 
99	47 
100	35 
101	37 
102	19 25 41 55 
103	36 
104	28 
105	50 
106	30 
107	39 
108	33 
109	4 7 10 12 
110	6 18 28 43 
111	4 30 41 43 
112	53 
113	44 
114	25 
115	49 
116	9 
117	11 18 37 49 
118	1 16 18 37 
119	7 15 24 50 
120	53 
121	3 
122	1 26 28 42 
123	3 
124	43 
125	26 
126	24 
127	25 
128	18 
129	46 
130	17 
131	7 
132	37 
133	6 14 50 53 
134	1 16 33 36 
135	13 
136	7 15 45 55 
137	11 
138	12 
139	3 
140	18 
141	34 
142	4 6 28 54 
143	40 
144	14 23 25 32 
145	11 16 31 35 
146	35 
147	33 
148	16 
149	15 
150	37 
151	12 26 34 35 
152	16 26 32 35 
153	10 37 40 50 
154	16 29 34 54 
155	16 32 34 49 
156	12 14 24 36 
157	6 21 31 34 
158	22 
159	29 35 51 54 
160	21 
161	2 
162	9 12 29 45 
163	8 
164	22 31 37 43 
165	11 17 41 49 
166	17 
167	18 21 32 44 
168	15 
169	4 14 43 47 
170	17 
171	14 
172	9 15 26 34 
173	14 21 37 40 
174	22 
175	12 21 44 51 
176	19 23 29 37 
177	25 38 43 55 
178	20 
179	46 
180	26 35 44 54 
181	48 
182	44 
183	52 
184	3 
185	2 3 12 35 
186	34 
187	7 9 29 44 
188	48 
189	19 
190	46 
191	14 
192	32 39 45 47 
193	12 
194	54 
195	50 
196	37 
197	11 31 43 48 
198	3 
199	32 
200	7 18 23 46 
201	26 
202	8 
203	31 
204	11 
205	35 
206	50 
207	46 
208	15 23 35 53 
209	14 34 45 51 
210	19 
211	40 
212	47 
213	6 7 34 44 
214	29 
215	37 
216	2 
217	49 
218	35 
219	38 
220	1 
221	21 42 54 55 
222	6 43 47 49 
223	10 16 24 34 
224	5 17 19 33 
225	49 
226	16 
227	22 31 37 43 
228	33 
229	9 
230	42 
231	46 
232	12 17 33 51 
233	1 25 26 28 
234	28 
235	26 
236	7 12 34 50 
237	4 
238	11 
239	42 
240	3 35 53 55 
241	14 26 42 46 
242	24 
243	1 39 42 55 
244	53 
245	25 
246	48 
247	11 
248	53 
249	25 
250	48 
251	39 
252	11 14 17 36 
253	16 
254	38 
255	32 
256	1 
257	13 
258	14 
259	8 
260	51 
261	14 33 49 52 
262	39 
263	14 
264	37 
265	23 
266	7 18 32 34 
267	7 
268	16 40 43 50 
269	14 23 24 32 
270	7 
271	3 4 39 40 
272	7 17 42 50 
273	11 
274	19 
275	29 
276	4 
277	11 
278	46 
279	28 
280	11 35 36 53 
281	6 46 51 52 
282	11 
283	55 
284	29 
285	52 
286	5 
287	53 
288	39 
289	38 
290	9 
291	9 
292	33 
293	50 
294	36 
295	28 38 53 55 
296	4 7 26 51 
297	51 
298	27 
299	50 
300	29 35 45 53 
301	55 
302	27 
303	51 
304	31 
305	45 
306	52 
307	43 
308	8 10 26 45 
309	33 
310	4 6 17 52 
311	10 
312	36 
313	24 
314	55 
315	6 
316	28 
317	49 
318	19 
319	21 
320	21 
321	32 
322	6 14 17 33 
323	54 
324	30 
325	29 
326	53 
327	2 7 39 51 
328	19 
329	2 
330	4 12 17 42 
331	8 
332	51 
333	12 30 31 32 
334	51 
335	49 
336	48 
337	2 
338	33 
339	11 
340	7 23 42 50 
341	6 10 21 50 
342	9 
343	20 
344	5 
345	3 
346	7 31 33 49 
347	5 12 26 43 
348	3 9 35 37 
349	15 28 34 46 
350	50 
351	4 
352	22 
353	40 
354	25 26 35 39 
355	26 
356	47 
357	1 19 44 50 
358	45 
359	42 
360	41 
361	53 
362	29 
363	14 
364	25 40 43 50 
365	19 
366	31 
367	46 
368	44 
369	49 
370	21 
371	54 
372	37 
373	5 12 33 49 
374	33 
375	37 
376	2 12 42 50 
377	29 
378	24 
379	5 
380	11 
381	52 
382	51 
383	38 
384	45 
385	13 17 25 47 
386	33 
387	15 
388	5 
389	4 
390	1 23 32 44 
391	29 
392	29 
393	41 
394	50 
395	15 
396	13 
397	22 28 30 31 
398	27 
399	6 7 21 34 
400	49 
401	32 
402	7 20 28 31 
403	1 
404	22 41 43 51 
405	50 
406	39 45 47 55 
407	2 9 15 52 
408	10 
409	11 
410	11 31 33 38 
411	22 
412	6 23 35 44 
413	6 
414	18 19 21 26 
415	28 
416	17 29 32 37 
417	26 
418	33 
419	6 22 32 43 
420	23 52 53 54 
421	51 
422	26 
423	12 21 31 53 
424	50 
425	7 12 18 40 
426	46 
427	51 
428	15 
429	17 
430	30 33 34 52 
431	14 15 40 52 
432	34 
433	15 
434	21 
435	26 
436	15 25 43 45 
437	1 
438	26 
439	9 
440	3 13 44 55 
441	45 
442	10 
443	44 
444	50 
445	22 
446	29 
447	13 
448	45 
449	49 
450	1 2 3 38 
451	52 
452	33 
453	53 
454	6 11 14 42 
455	45 
456	2 6 12 27 
457	52 
458	44 
459	3 18 37 52 
460	35 
461	34 
462	3 28 33 34 
463	52 
464	1 
465	15 18 24 26 
466	13 
467	50 
468	29 
469	44 
470	25 
471	19 
472	21 
473	12 
474	26 
475	44 
476	22 24 27 45 
477	43 
478	25 28 43 50 
479	40 
480	26 
481	44 
482	51 
483	17 
484	12 15 50 51 
485	17 
486	24 34 37 44 
487	28 
488	22 
489	11 
490	3 35 40 53 
491	17 
492	13 43 45 55 
493	32 
494	13 
495	12 
496	7 
497	27 
498	7 12 19 37 
499	23 
500	1 
501	50 
502	3 11 18 55 
503	18 
504	23 32 48 54 
505	13 18 21 43 
506	15 21 29 45 
507	19 
508	36 
509	12 17 28 44 
510	30 
511	3 
512	6 14 21 37 
513	49 
514	25 
515	21 
516	42 
517	50 
518	1 15 26 39 
519	18 
520	53 
521	42 
522	25 
523	19 
524	14 
525	3 28 35 40 
526	25 
527	33 
528	5 
529	31 
530	15 26 29 53 
531	39 
532	26 
533	27 
534	17 47 49 50 
535	5 
536	10 17 24 28 
537	4 12 13 53 
538	39 
539	46 
540	15 
541	38 
542	47 
543	9 
544	7 9 10 14 
545	15 
546	52 
547	18 21 50 55 
548	33 
549	50 
550	10 23 44 54 
551	33 
552	41 
553	25 
554	36 
555	48 
556	5 
557	11 
558	51 
559	14 
560	7 19 31 55 
561	1 6 7 8 
562	51 
563	9 14 21 28 
564	2 
565	52 
566	27 
567	5 36 38 43 
568	14 19 20 39 
569	7 10 18 24 
570	4 8 44 50 
571	52 
572	14 
573	49 
574	2 
575	1 3 38 55 
576	34 
577	48 
578	2 
579	8 
580	30 
581	20 
582	31 
583	12 13 38 41 
584	23 26 32 54 
585	51 
586	8 
587	2 
588	29 
589	37 
590	23 25 34 53 
591	20 
592	28 
593	31 
594	8 18 21 42 
595	45 
596	43 
597	48 
598	15 
599	36 
600	8 18 34 49 
601	11 
602	43 
603	22 
604	21 25 26 54 
605	54 
606	8 29 41 47 
607	5 
608	49 
609	28 
610	8 19 20 23 
611	26 28 39 46 
612	42 
613	15 
614	6 8 22 47 
615	14 
616	37 
617	39 
618	7 23 29 33 
619	30 
620	16 27 33 40 
621	34 
622	2 
623	7 35 44 45 
624	11 28 29 31 
625	41 
626	6 
627	1 5 18 28 
628	7 22 24 42 
629	7 
630	9 
631	52 
632	41 
633	7 9 12 19 
634	1 5 15 42 
635	25 
636	52 
637	26 
638	16 
639	10 18 43 50 
640	16 19 37 53 
641	17 
642	4 
643	50 
644	51 
645	51 
646	19 
647	2 
648	31 
649	6 29 37 53 
650	1 19 43 55 
651	17 
652	49 
653	1 
654	7 18 28 34 
655	4 7 19 33 
656	41 
657	44 
658	42 
659	48 
660	42 
661	55 
662	52 
663	20 
664	28 
665	38 
666	1 10 16 18 
667	7 12 15 34 
668	22 
669	48 
670	14 17 21 24 
671	11 
672	6 9 14 37 
673	15 19 43 53 
674	3 7 12 25 
675	15 25 37 55 
676	43 
677	33 
678	24 
679	31 33 50 53 
680	13 20 30 39 
681	38 
682	38 
683	40 
684	50 
685	49 
686	33 
687	12 
688	2 6 49 50 
689	18 20 39 47 
690	18 33 45 52 
691	3 
692	46 
693	52 
694	31 
695	47 
696	6 23 25 32 
697	50 
698	24 
699	4 9 24 54 
700	47 
701	25 
702	54 
703	6 23 26 37 
704	2 
705	6 
706	10 24 27 46 
707	48 
708	22 
709	18 
710	25 
711	42 
712	42 
713	16 28 50 54 
714	23 27 32 37 
715	14 
716	6 7 14 20 
717	50 
718	43 
719	16 
720	54 
721	9 
722	49 
723	1 18 29 31 
724	14 15 21 38 
725	18 
726	44 
727	18 
728	50 
729	24 
730	30 
731	24 27 41 49 
732	19 33 44 49 
733	41 
734	52 
735	52 
736	35 
737	52 
738	20 
739	22 
740	44 
741	3 38 40 53 
742	42 
743	6 21 29 37 
744	25 
745	20 25 50 55 
746	12 
747	5 21 44 48 
748	38 
749	55 
750	54 
751	8 
752	45 
753	12 
754	53 
755	43 45 49 55 
756	13 18 23 37 
757	9 18 33 38 
758	53 
759	22 
760	13 
761	6 
762	30 33 38 50 
763	45 
764	49 
765	6 8 22 39 
766	35 
767	12 
768	1 
769	15 25 29 39 
770	27 
771	18 19 28 43 
772	10 15 28 51 
773	1 
774	8 
775	21 33 37 43 
776	18 20 21 55 
777	20 
778	14 
779	20 
780	40 
781	46 
782	13 
783	14 15 17 46 
784	34 
785	29 
786	54 
787	10 
788	40 
789	15 28 37 51 
790	8 
791	20 
792	12 
793	14 
794	9 
795	19 
796	33 
797	5 29 49 53 
798	26 
799	38 
800	41 
801	41 
802	19 
803	44 
804	3 5 13 47 
805	43 
806	9 
807	19 
808	49 
809	55 
810	48 
811	40 
812	13 
813	32 
814	7 14 30 47 
815	21 
816	49 
817	39 
818	54 
819	17 
820	10 
821	39 40 45 52 
822	1 14 21 27 
823	21 
824	6 14 21 34 
825	11 22 33 41 
826	18 
827	20 
828	6 
829	31 
830	22 
831	18 21 34 37 
832	10 
833	33 
834	19 45 47 52 
835	21 
836	20 22 29 39 
837	22 31 45 55 
838	11 13 28 37 
839	11 14 17 34 
840	41 
841	34 
842	22 
843	4 11 25 43 
844	1 18 38 53 
845	23 
846	50 
847	18 25 45 55 
848	27 
849	6 9 10 15 
850	34 
851	16 
852	34 
853	3 16 37 51 
854	41 
855	8 28 34 36 
856	6 7 14 20 
857	2 
858	4 21 30 31 
859	44 
860	1 15 18 28 
861	2 8 36 45 
862	28 
863	40 
864	14 
865	7 
866	37 
867	26 
868	29 
869	33 
870	32 
871	37 
872	11 
873	21 37 52 54 
874	11 
875	9 16 20 37 
876	11 13 14 41 
877	45 
878	22 
879	20 
880	1 2 3 20 
881	9 
882	48 
883	50 
884	11 22 31 48 
885	48 
886	20 
887	9 11 45 54 
888	18 27 51 55 
889	12 33 44 52 
890	29 36 42 52 
891	40 
892	2 
893	54 
894	41 
895	5 6 45 47 
896	2 23 32 54 
897	31 
898	2 22 31 45 
899	15 31 43 55 
900	43 
901	34 
902	4 45 48 55 
903	1 4 34 35 
904	46 
905	15 
906	12 
907	1 
908	2 22 35 48 
909	12 
910	7 12 34 44 
911	34 
912	13 
913	5 6 14 21 
914	10 12 33 49 
915	45 
916	23 26 29 40 
917	3 36 43 54 
918	7 15 21 47 
919	52 
920	49 
921	29 
922	51 
923	54 
924	4 
925	12 
926	8 26 30 36 
927	6 
928	5 
929	51 
930	2 
931	22 
932	9 11 18 32 
933	7 
934	1 35 40 53 
935	3 29 35 39 
936	1 24 25 43 
937	23 
938	11 19 50 55 
939	25 
940	29 
941	3 
942	11 
943	6 18 26 48 
944	25 36 45 55 
945	2 
946	22 
947	23 32 38 44 
948	34 
949	39 
950	6 
951	48 
952	33 
953	7 
954	16 32 33 38 
955	3 8 21 53 
956	10 15 40 52 
957	1 
958	1 
959	33 
960	6 15 20 55 
961	49 
962	19 
963	19 
964	50 
965	22 31 45 55 
966	43 
967	7 
968	28 
969	20 
970	52 
971	51 
972	15 18 27 37 
973	55 
974	25 48 52 55 
975	20 
976	26 
977	7 
978	37 
979	3 
980	12 
981	9 18 28 31 
982	14 23 27 37 
983	51 
984	54 
985	25 29 35 52 
986	11 30 41 50 
987	2 6 31 37 
988	6 21 33 53 
989	48 
990	50 
991	45 
992	1 12 18 47 
993	3 
994	9 36 40 48 
995	6 18 30 35 
996	52 
997	25 
998	4 12 24 52 
999	3 
1000	51 
