degree distribution (probability density function of the degree in logarithmic bins) 
7.44094	0.167007
9.43787	0.0912852
11.4355	0.0550235
13.9818	0.0400988
16.869	0.0251554
20.1923	0.0191893
24.9531	0.0129347
30.0233	0.00713935
37.5556	0.00613784
46.1034	0.00324948

degree distribution (degree-occurrences) 
7	0.142
8	0.112
9	0.095
10	0.074
11	0.07
12	0.054
13	0.037
14	0.038
15	0.035
16	0.036
17	0.023
18	0.025
19	0.023
20	0.027
21	0.018
22	0.01
23	0.016
24	0.01
25	0.016
26	0.005
27	0.017
28	0.01
29	0.007
30	0.009
31	0.01
32	0.003
33	0.004
34	0.004
35	0.006
36	0.008
37	0.003
38	0.007
39	0.007
40	0.004
41	0.006
42	0.003
43	0.001
44	0.004
45	0.004
46	0.005
47	0.004
48	0.002
49	0.002
50	0.004


--------------------------------------
community distribution (size-occurrences)
20	0.0363636
21	0.0363636
22	0.0181818
23	0.0363636
24	0.0727273
25	0.0363636
27	0.0363636
28	0.0545455
29	0.0545455
30	0.0181818
31	0.0181818
32	0.0181818
33	0.0363636
34	0.0363636
35	0.0545455
37	0.0181818
38	0.0545455
39	0.0181818
40	0.0363636
41	0.0363636
43	0.0545455
44	0.0181818
45	0.0181818
46	0.0363636
47	0.0181818
48	0.0909091
49	0.0363636


--------------------------------------
mixing parameter
0.292857	0.002
0.333333	0.002
0.363636	0.005
0.376023	0.047
0.4	0.047
0.416378	0.061
0.430461	0.221
0.448003	0.283
0.464153	0.11
0.476832	0.037
0.5	0.143
0.517755	0.003
0.538462	0.001
0.554002	0.013
0.571429	0.02
0.6	0.002
0.625	0.003

--------------------------------------
