1	7161
1	8513
1	16004
1	18714
1	19161
1	19812
1	19822
2	13855
2	14433
2	16260
2	18083
2	18534
2	18836
2	19593
3	5616
3	12080
3	15466
3	18294
3	18704
3	18711
3	19872
4	1905
4	16996
4	17508
4	17863
4	18416
4	19087
4	19138
5	1514
5	2216
5	4078
5	15101
5	16390
5	16839
5	19214
6	1417
6	16657
6	16890
6	17389
6	17900
6	18129
6	18238
7	12070
7	13115
7	14466
7	16335
7	16904
7	17433
7	18552
8	1570
8	4808
8	5902
8	10550
8	15568
8	18077
8	18680
9	443
9	9760
9	10620
9	11989
9	12749
9	16166
9	17316
10	15222
10	15651
10	17058
10	18709
10	19221
10	19365
10	19747
11	97
11	6743
11	8742
11	14221
11	18063
11	19408
11	19736
12	1831
12	5122
12	10153
12	14078
12	15202
12	15261
12	16469
13	7828
13	15507
13	16830
13	17492
13	19434
13	19677
13	19868
14	845
14	4750
14	7557
14	13625
14	18107
14	18670
14	19445
15	55
15	14846
15	15877
15	16484
15	16888
15	17710
15	18587
16	7163
16	11844
16	12980
16	15113
16	17755
16	18855
16	19385
17	8510
17	12293
17	14760
17	17496
17	18245
17	19700
17	19866
18	361
18	6190
18	12571
18	15528
18	15742
18	16436
18	19291
19	4066
19	10677
19	15992
19	16801
19	18853
19	18947
19	19340
20	5792
20	6266
20	11415
20	14755
20	15106
20	18040
20	19274
21	15527
21	16147
21	17074
21	17443
21	17573
21	19277
21	19557
22	740
22	5588
22	17163
22	17410
22	18634
22	18742
22	19219
23	7653
23	8453
23	10918
23	12535
23	13823
23	15009
23	19053
24	13033
24	16136
24	17942
24	18842
24	18886
24	19060
24	19654
25	5953
25	12447
25	13213
25	15634
25	16271
25	17191
25	19618
26	6032
26	10067
26	17753
26	18285
26	18457
26	18491
26	19567
27	273
27	8213
27	13113
27	15798
27	19425
27	19456
27	19820
28	265
28	3189
28	4105
28	4198
28	8237
28	18045
28	18976
29	5629
29	14525
29	15357
29	18945
29	19118
29	19500
29	19946
30	3940
30	5453
30	7892
30	9072
30	13008
30	17789
30	19456
31	11868
31	11901
31	14426
31	17649
31	17726
31	19301
31	19407
32	2174
32	3140
32	10187
32	11571
32	14752
32	15091
32	19093
33	4524
33	5414
33	12382
33	13781
33	13902
33	15408
33	19332
34	6543
34	9173
34	12259
34	17834
34	19042
34	19413
34	19645
35	7563
35	14352
35	16708
35	17764
35	18556
35	19320
35	19401
36	3716
36	6099
36	11222
36	13493
36	16141
36	19716
36	19921
37	11832
37	13170
37	14315
37	16095
37	16795
37	17150
37	19314
38	14697
38	14710
38	16232
38	16820
38	18260
38	19802
38	19973
39	11197
39	12056
39	15153
39	16410
39	17954
39	19736
39	19829
40	7776
40	11037
40	13501
40	14026
40	17159
40	18133
40	18825
41	9023
41	13064
41	13850
41	15230
41	17665
41	17871
41	18497
42	10089
42	12693
42	14351
42	17421
42	18528
42	19374
42	19681
43	3378
43	14132
43	14500
43	18902
43	19615
43	19797
43	19844
44	8656
44	12385
44	12714
44	17360
44	18418
44	19303
44	19968
45	146
45	11412
45	17096
45	17663
45	18864
45	19078
45	19813
46	4682
46	12554
46	16751
46	18483
46	19076
46	19690
46	19993
47	3920
47	8730
47	11187
47	17255
47	17354
47	18634
47	18927
48	74
48	1218
48	14111
48	19255
48	19257
48	19293
48	19685
49	50
49	5687
49	7049
49	17459
49	17969
49	18505
49	19881
50	49
50	12089
50	14253
50	15578
50	17709
50	18200
50	19755
51	10621
51	11172
51	13434
51	14487
51	17348
51	18505
51	18696
52	1020
52	9263
52	9271
52	14151
52	15731
52	19315
52	19497
53	99
53	6047
53	13626
53	17211
53	18893
53	19172
53	19752
54	12683
54	15028
54	15105
54	16414
54	17132
54	19533
54	19896
55	15
55	2232
55	11228
55	14144
55	14721
55	18032
55	19476
56	3247
56	9124
56	15680
56	17267
56	18509
56	19004
56	19441
57	12308
57	14290
57	14981
57	18685
57	19326
57	19648
57	19777
58	9803
58	10674
58	12090
58	13962
58	18865
58	19055
58	19829
59	2731
59	6041
59	10315
59	11116
59	16053
59	16652
59	18604
60	78
60	9808
60	14717
60	15639
60	15661
60	16124
60	19850
61	9003
61	12067
61	12169
61	15968
61	18998
61	19222
61	19681
62	1826
62	4213
62	8651
62	14189
62	19745
62	19866
62	19905
63	6169
63	9998
63	14321
63	15555
63	18438
63	18889
63	19706
64	83
64	5423
64	15136
64	15525
64	18135
64	18647
64	19970
65	9178
65	9180
65	15873
65	16286
65	16345
65	17467
65	18611
66	1013
66	4881
66	7960
66	12857
66	14630
66	17565
66	18842
67	8067
67	14468
67	17412
67	17546
67	18204
67	19230
67	19931
68	12422
68	13151
68	17682
68	18250
68	19539
68	19847
68	19909
69	8329
69	9429
69	10095
69	10968
69	11645
69	12566
69	15527
70	12510
70	15377
70	16787
70	18394
70	18865
70	19606
70	19695
71	657
71	882
71	9709
71	16371
71	18713
71	19413
71	19839
72	799
72	1014
72	16784
72	17102
72	17166
72	19547
72	19972
73	6809
73	15540
73	15758
73	16581
73	16994
73	17884
73	18277
74	48
74	11462
74	15801
74	16202
74	16257
74	17730
74	19755
75	1785
75	6280
75	12356
75	12983
75	15976
75	18018
75	19599
